Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-08-01 15:13:48,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7357066023738486785,"Successfully completed my 60-day robotics internship at CSIR - National Aerospace Laboratories (NAL).""
""""
""I'm thrilled to share that I've concluded my internship at CSIR-NAL, where I had the incredible opportunity to work on developing a full-stack autonomous navigation system for an inspection UGV.""
""""
""Over the past two months, I dove deep into the ROS 2 ecosystem on an NVIDIA Jetson Orin Nano, tackling real-world robotics challenges from the ground up. My primary contribution was architecting and validating a robust localization and mapping (SLAM) solution for a challenging encoder-less Mecanum-wheeled platform.""
""""
""Key Achievements & Skills:""
""""
""🔹 Sensor Fusion: Designed and implemented an Extended Kalman Filter (EKF) to robustly fuse data from an RGB-D camera (VIO), a 9-DOF IMU, and a custom kinematic odometry model.""
""""
""🔹 System Debugging & Calibration: Performed in-depth system characterization, including developing a State-Based Kinematic Calibration (SBKC) to overcome motor asymmetries and solving complex hardware driver and sensor instability issues.""
""""
""🔹 Comparative Analysis: Conducted a rigorous experimental study to quantitatively prove that our EKF-fused system reduced odometry error by over 90% compared to a baseline VIO-only approach.""
""""
""🔹 ROS 2 & Digital Twinning: Created a high-fidelity URDF model and developed a full software stack including custom nodes for control, odometry, and hardware interfacing.""
""""
""This entire experience has been a masterclass in robotics engineering, from low-level firmware to high-level SLAM. I'm immensely grateful to my mentors at NAL, Augustin M.J. and Adithya Satheesh, for their invaluable guidance and support. A huge thank you to my colleagues Nidhi N, Sreyas and Karthik for the fantastic collaboration.""
""""
""I'm excited to apply these skills to future challenges in autonomous systems!""
""""
""Seriously learned a lot, in 2 months I got to experience, real world experience on how an industry works and how to build or R&D for an industry, more than what the past 2 years have shown me. Thanks a lot Saintgits College of Engineering (Autonomous) for supporting me on this endeavor. ""
""""
""#Robotics #SLAM #ROS2 #SensorFusion #EKF #AutonomousNavigation #Internship #NAL #Jetson #Engineering #VSLAM","","",MEMBER_NETWORK
2025-07-22 19:12:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7353502315741392896,"The results are in, and they're not subtle. Here's a side-by-side look at why a simple Visual-Inertial Odometry (VIO) is not enough for robust SLAM, and how an EKF changes everything.""
""""
""For our autonomous UGV,  we put two SLAM architectures to a head-to-head test in a challenging indoor simulation. The mission: create a clean, globally consistent map(A small single room).""
""""
""Top Video: System A (VIO-Only SLAM)""
""""
""This is what happens when you rely solely on a visual-inertial source for odometry. Watch closely:""
""🔹 Fragility: Notice how easily the system gets lost (the dreaded ""red screen"" in rtabmap-viz) during turns or fast movements.""
""🔹 Map Fragmentation: Each time the VIO fails, our Odom/ResetCountdown feature correctly kicks in to recover, but this creates disconnected ""map islands.""""
""🔹 Failed Loop Closures: At the end, when the robot returns to the start, the accumulated drift between the islands is so massive that the system correctly rejects the loop closures to avoid corrupting the map entirely.""
""🔹 The Result: A distorted, fragmented, and unusable map.""
""""
""Bottom Video: System B (EKF-Fused SLAM)""
""""
""This is the exact same task, but with one critical difference: we've added a robot_localization Extended Kalman Filter (EKF) to fuse the fragile VIO with the simulation's stable (but drifty) wheel odometry and IMU. The difference is night and day:""
""🔸 Robustness: The EKF acts as a ""shock absorber."" When the VIO fails, the EKF seamlessly ""coasts"" on the other sensors, providing a continuous odometry stream. The map never stops growing.""
""🔸 No Islands: Because the EKF's output is continuous, the SLAM node sees no reason to create new map islands. The map is built as a single, cohesive entity.""
""🔸 Successful Loop Closure: The EKF's filtering dramatically reduces odometry drift. When the robot returns to the start, the loop closure is mathematically sound and is ACCEPTED (is what I would like to say but as this is a simulation and the environment is bland amd feature less, therefore the final loop closure didnt happen, even still we got a pretty good map).""
""🔸 The Result: A clean, geometrically correct, and globally consistent map, ready for navigation.""
""""
""The Conclusion:""
""Our experiment confirms what the official RTAB-Map research paper states: for robust navigation, fusing with other sensors like wheel odometry and IMU is mandatory. The EKF isn't just a ""nice to have""; it is the foundational component that provides the fault tolerance necessary for real-world autonomy.""
""""
""While a simulation is always more visually sparse than reality (leading to fewer loop closures than we'd expect on our UGV), the difference in architectural robustness is undeniable.""
""""
""What are your go-to strategies for building robust SLAM systems?""
""""
""#Robotics #SLAM #VSLAM #ROS #RTABMap #EKF #SensorFusion #AutonomousVehicles #UGV #ComputerVision #KalmanFilter #Engineering","","",MEMBER_NETWORK
2025-07-18 14:19:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7351978954188025856,"Incredible news from the SAEINDIA aBAJA 2025 Phase 2 Virtual Round! ""
""""
""Our hard work with Team Equinox ""
"" from Saintgits College of Engineering (Autonomous) has paid off spectacularly, earning us the title of 2nd RUNNER UP! 🏆""
""This achievement reflects our collective dedication.""
""""
""I'm incredibly proud to be part of such a team. This milestone fuels our excitement as we continue to push the boundaries in autonomous vehicle development.""
""""
""A huge thank you to BAJA SAEINDIA for organizing this challenging competition, and to our mentors and college for their unwavering support. Onwards to the next phase.""
""""
""#aBAJA2025 #SAEINDIA #TeamEquinox #Robotics #AutonomousVehicles #Engineering #Innovation #StudentSuccess #MechanicalEngineering #ComputerScience #Automation #FutureMobility #ProudMoment #Saintgits","","",MEMBER_NETWORK
2025-07-15 17:37:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7350941635913900039,"I'm really glad to share a major milestone from my journey in the #intelunnati Industrial Training Program by Intel Corporation""
""""
""Over the past few weeks, I've been developing a ""Smart Product Labeling and Traceability System"" from the ground up, and I'm excited to share a demo of the fully integrated system in action.""
""""
""This project was an incredible deep dive into systems integration, combining a ROS 2 framework for modular communication, a PyBullet digital twin for real-time visualization, and a multi-stage AI/CV pipeline (using TensorFlow, Keras, EasyOCR, and Pyzbar) for intelligent decision-making.""
""""
""A special shout-out to my incredible teammate, Hridya Mariam Reji, whose massive support, collaborative spirit, and dedication were absolutely invaluable throughout this project. It was truly a team effort.""
""""
""From designing the ROS 2 node architecture to training a custom ML model for print quality and building a responsive UI, this has been a challenging and immensely rewarding experience. A huge thank you to my mentor Dr. Starlet Ben Alex and Saintgits College of Engineering (Autonomous),  for their support.""
""""
""This is a big step in my professional journey, and I can't wait to see what's next!""
""""
""#ROS2 #Robotics #DigitalTwin #PyBullet #AI #MachineLearning #ComputerVision #Python #Intel #StudentProject #Automation","","",MEMBER_NETWORK
2025-07-10 16:18:49,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7349109854688468992,"From Simulation to Reality: First Steps (and Stumbles) with Real-World VSLAM.""
""""
""After weeks of intense simulation, today was a huge milestone: our first hands-on SLAM run with the real hardware! The goal was to test our Visual-Inertial Odometry (VIO) system, using just the robot's camera and IMU to map its environment.""
""""
""We put the wheelless UGV on a rolling chair and manually navigated it around a complex space. The results were fascinating and a perfect lesson in the gap between simulation and the real world.""
""""
""The Successes:""
""✅ The core system worked! We successfully generated a live 3D point cloud and a 2D occupancy grid from the sensor data.""
""✅ In feature-rich areas with smooth motion, the tracking was surprisingly accurate.""
""""
""The Critical Insight:""
""⛔ The VIO-only system is incredibly fragile. We proved that challenging lighting or even just less-than-perfectly-smooth motion can cause the VIO to lose tracking completely. When this happens, the only recovery is to manually backtrack to a previously seen area. This is not a scalable solution for a truly autonomous robot.""
""""
""This ""failure"" is our most valuable data point yet. It provides the undeniable justification for our next step: implementing a robust multi-sensor fusion system using an Extended Kalman Filter (EKF). We will fuse the accurate-but-fragile VIO with other sensor data to create an odometry source that is resilient and fault-tolerant.""
""""
""This journey is a powerful reminder that in robotics, understanding a system's failure modes is the most important part of designing its successes. Onwards to the EKF!""
"" ""
""And a huge thanks to my mentor Adithya Satheesh who helped me through the process. And my colleagues Nidhi N and sreyas who supported me.""
""""
""#Robotics #SLAM #VSLAM #ROS #RTABMap #Autonomous #UGV #Engineering #Research #ROS2 #SensorFusion #Odometry #UGV #RealWorldTesting #EngineeringResearch #FromSimToReal #MadeWithROS #FailsForward #BuildInPublic","","",MEMBER_NETWORK
2025-07-06 16:31:13,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7347663423574315009,"Why Our VSLAM Failed, and Why It's Our Biggest Success Yet""
""""
""Over the past few sessions, I’ve been deep-diving into Visual-Inertial SLAM for our autonomous UGV, Project Orion. The mission: use an RGB-D camera and IMU to map and navigate an unknown environment. Our tool of choice: RTAB-Map in ROS 2.""
""""
""To truly understand the limitations, we decided to stress-test the system in pure simulation — no wheel encoders, no GPS, no depth fallback — just visual-inertial odometry (VIO). And that’s where things got interesting.""
""""
""""
""---""
""""
""🧪 The Experiment""
""""
""We isolated RTAB-Map's internal VIO for motion tracking. After days of tuning parameters, QoS settings, and TF frames, we finally had it running in Gazebo.""
""""
""""
""---""
""""
""💥 The Outcome (""Failure"")""
""""
""VIO turned out to be incredibly fragile in simulation.""
""Fast rotations, sudden moves, or low-texture areas? Boom — ""Registration Failed"".""
""""
""Sometimes it recovered. But with each failure, drift accumulated.""
""The real kicker: after exploring the whole map, the robot returned to its starting point — the visual system recognized it, but the backend rejected every loop closure.""
""""
""Why? Because the odometry error had grown over 150x beyond acceptable limits. Closing the loop would have resulted in a broken, physically impossible map.""
""""
""""
""---""
""""
""🔍 The Insight (""Success"")""
""""
""This was actually the perfect failure. It confirmed something critical:""
""No amount of SLAM tuning can compensate for poor odometry — especially when your only input is simulated VIO in an artificial, low-feature world.""
""""
""""
""---""
""""
""🌍 Real World > Simulation?""
""""
""We strongly believe this fragility is amplified by the limitations of simulation. Real-world data — with actual sensor noise, better lighting variety, richer textures — could yield much more stable VIO performance.""
""""
""Still, the lesson is clear:""
""The path forward lies in sensor fusion.""
""""
""""
""---""
""""
""🛠️ Our Next Move""
""""
""We're building a robust odometry pipeline using an EKF, fusing:""
""""
""Fragile but accurate VIO""
""""
""Stable but imprecise wheel odometry""
""""
""Complementary IMU data""
""""
""""
""This will give us a resilient foundation to support higher-level SLAM and navigation tasks.""
""""
""""
""---""
""""
""🧠 Calling All Experts!""
""""
""If you’ve tackled VSLAM in real-world robotics or fought through odometry drift, I’d love to hear:""
""""
""How did you overcome loop closure issues?""
""""
""Have you seen similar VIO fragility in simulation vs real-world?""
""""
""Any tuning or sensor tricks you wish you knew earlier?""
""""
""#Robotics #SLAM #VSLAM #RTABMap #ROS2 #AutonomousVehicles #Engineering #VisualOdometry #EKF #FailureIsLearning #ProjectOrion #BuildInPublic #TechLeadership #AI #ComputerVision","","",MEMBER_NETWORK
2025-07-03 15:46:15,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7346564945674649600,"Precision in Motion: Teleoperating Our UGV's Exact Digital Twin in RViz2! 🚀""
""""
""There's a unique ""wow"" factor when your digital creation springs to life under direct control. This week, we reached a significant milestone: successfully teleoperating the exact URDF model of our Unmanned Ground Vehicle within RViz2.""
""""
""This wasn't just about moving a generic model. It's about seeing our UGV's precise digital twin – complete with its Mecanum wheels, intricate pan-tilt camera, and all articulated joints – responding to commands in real-time. This involved meticulously setting up its correct TF (Transformation) frames and verifying the entire TF tree, ensuring the virtual robot truly mirrors its physical counterpart.""
""""
""This achievement marks a crucial step in bridging the gap between simulation and hardware. It allows us to:""
""""
""🔹 Test complex kinematics (like Mecanum drive's strafing) in a safe, repeatable virtual environment.""
""""
""🔹 Validate control algorithms against a high-fidelity representation of our robot.""
""""
""🔹 Prepare accurately for physical deployment and advanced autonomous behaviors.""
""""
""It's incredibly rewarding to see all the URDF modeling work, sensor integration, and control pipeline development culminate in this precise, interactive digital twin.""
""Watch our UGV's digital twin respond to teleoperation commands in the video below! 👇""
""""
""Huge thanks to my mentor, Adithya Satheesh  and the entire team for their guidance and for creating an environment where these intricate integrations are possible. Onward to more advanced simulation and real-world testing!""
""""
""#Robotics #ROS2 #URDF #DigitalTwin #Teleoperation #UGV #RViz2 #TF #RobotModeling #Simulation #PrecisionEngineering #Mecanum #Kinematics #ControlSystems #AutonomousSystems #RoboticsEngineering #Automation #TechSkills #StudentEngineers #HandsOnLearning #FutureOfRobotics #SoftwareDevelopment #HardwareSoftwareIntegration #EngineeringExcellence #Innovation #MadeInIndia #RobotDevelopment","","",MEMBER_NETWORK
2025-06-28 17:32:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7344779848923435008,"Fixed, patched, and calibrated.""
""Our UGV's vision system is now ready for high-accuracy SLAM.""
""""
""Project Update! Successfully calibrated the RGB-D camera for our autonomous ground vehicle.""
""""
""After a deep dive into the ROS 2 camera_calibration package, I moved on to debugging the vendor's driver on our Jetson Orin Nano. This involved fixing the package's CMakeLists.txt and ultimately modifying the C++ source code to permanently embed the new intrinsic matrix (K) and distortion coefficients (D).""
""""
""The result: a robust perception pipeline publishing verifiably accurate camera data. Check out a quick video of the calibration process! 👇""
""""
""Obviously we would do it again after fixing it in the bot. but right now we are reaching our goal step by step while also learning through it.  ""
""""
""Thank You Adithya Satheesh for the great mentoring. ""
""""
""On to RTAB-Map integration(after some stuffs and fine tuning some other stuffs ofc)""
""""
""#UGV #Robotics #ROS2 #SLAM #ComputerVision #EmbeddedSystems #Jetson #CameraCalibration #RGBD #Perception #C++ #CMake #RTABMap #Debugging #SoftwareDevelopment #AutonomousVehicles #AutonomousRobotics #SensorFusion #RobotVision #Navigation #Mapping #MobileRobotics #FieldRobotics #HandsOnLearning #RoboticsEngineer #CareerDevelopment #Innovation #ProjectUpdate #LearningJourney #FixedIt #Calibrated #ResearchAndDevelopment","","",MEMBER_NETWORK
2025-06-25 18:15:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7343703412284264448,"Ever been stuck on a ""simple"" robotics problem that spirals into a multi-day deep dive? 🤯 ""
""""
""That was me last week. It started with a persistent RViz2 visualization bug and ended with this: a complete, high-fidelity digital twin of a custom mobile robot, built from the ground up!""
""""
""Witness it in action 👇""
""""
""This wasn't just XML; it was a full-scale robotics integration project. I want to share the journey and key lessons learned:""
""The Mission: To build a complex URDF for a custom UGV with Mecanum wheels and an articulated pan-tilt camera.""
""""
""Key Learnings & Milestones: 💡""
""""
"" * Robust ROS 2 Toolchain: Proved setup with a ""Hello, World"" visualization.""
""""
"" * Mastered XACRO: Created a modular, parametric, and reusable robot system.""
""""
"" * Real-World Debugging: Tackled common challenges like correcting mesh paths, configuring setup.py, and solving No Transform errors for movable joints.""
""""
"" * High Fidelity: Integrated real datasheet parameters (YDLIDAR HP60C), community 3D models (servos, mount, IMU), and perfected scale/orientation.""
""""
""The Result: A fully articulated robot model, ready for advanced simulation and control! This project was invaluable in building a strong foundation for working with production-level URDFs.""
""""
""An Important Note on This Project:""
""This model was created as a focused learning exercise to build a strong foundation in robotics modeling. While it's a feature-complete digital twin, our team's final UGV project will use a precision CAD model being developed by my mentor Adithya Satheesh. This journey has been invaluable in preparing me to work with, debug, and enhance that production-level URDF.""
""""
""Open-Source & The Power of Community: 🤝""
""This project would have been impossible without building on the incredible work of the open-source community. Huge credit and thanks go to:""
""""
"" * Yahboom / Automatic Addison: For the foundational rosmaster_x3_description macros.""
""""
"" * Aditya Kamath (adityakamath): For the detailed pan-tilt mechanism meshes from the pan_tilt_ros repository.""
""""
"" * The ros-drivers Community: For the flir_ptu_description package, which provided the camera mounting bracket mesh.""
""""
"" * The GrabCAD Community: For the MPU-9250 IMU model.""
""""
""I've documented the entire process and made all the code, including the final URDF, public on my GitHub. I hope it can serve as a detailed guide for other students and engineers diving into robotics with ROS 2.""
""""
""Check out the full repository here: 👇""
""https://lnkd.in/gV2n3ETD""
""""
""#ROS #ROS2 #Robotics #URDF #XACRO #Engineering #RoboticsEngineering #Simulation #DigitalTwin #LearnInPublic #OpenSource #Mecanum #UGV #RobotModeling #Gazebo #RViz2 #RobotDevelopment #3DRobotics #SystemIntegration #DebugTips #Troubleshooting #RoboticsCommunity #TechSkills #StudentEngineers #Innovation #HardwareSoftwareIntegration #Python #EmbeddedSystems #ComputerVision #FutureOfRobotics #Developers #Bengaluru #MadeInIndia #CareerDevelopment #STEM #Automation #RoboticsSoftware #DigitalTransformation #AppliedRobotics","","",MEMBER_NETWORK
2025-06-22 15:12:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7342570205316861953,"I am really excited to get into the world of embedded AI with the NVIDIA Jetson Orin Nano (on an AverMedia carrier board with an external SSD) for the first time.""
""""
""And I'm gearing up to deploy advanced robotics perception algorithms for our UGV project.""
""""
""The Orin Nano module, designed for industrial applications, offers a significant leap in processing power and efficiency, critical for the complex, multi-sensor perception tasks and a lot more.""
""""
""The week was all about getting this powerhouse set up – flashing JetPack, installing ROS 2 Humble, and preparing the environment for some serious SLAM action with our YDLIDAR HP60C RGB-D camera. It's a steep learning curve, but incredibly exciting to see the potential unfold. ""
""""
""Upgrading from Raspberry Pi to the Orin nano was exciting and as well as shown me how much powerful as well as power hungry the device really is. ""
""""
""Big thanks to my mentor Adithya Satheesh for providing me with these opportunities to work with cutting edge technologies. Looking forward to pushing the boundaries of what we can achieve with this incredible piece of hardware! Stay tuned for more updates on our UGV's journey.""
""""
"" #Robotics #AI #EmbeddedSystems #NVIDIAJetson #OrinNano #ROS2 #SLAM #LearningJourney #Innovation #UGV","","",MEMBER_NETWORK
2025-06-18 19:21:12,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7341183219632914433,"From Chaos to Clarity: Building a Python Toolkit for Robust Computer Vision Datasets""
""""
""Every great machine learning model is built on a foundation of great data. But in the real world, data is rarely clean, consistent, or balanced. I'm excited to share a project I developed to tackle this challenge head-on: a YOLO Dataset Toolkit.""
""""
""This toolkit is a set of Python scripts designed to take on the ""janitorial"" work of data preparation, turning multiple, messy sources into a high-quality, training-ready dataset.""
""""
""The Journey from Raw Data to a Perfect Training Set:""
""""
""    The Challenge: We started by sourcing data from multiple public projects. Each came with its own structure, class names (stop vs. Red Light), and quality.""
""""
""    The Problem: Simply combining these sources resulted in a severely imbalanced dataset, with some classes having 10x more images than others—a recipe for a biased model.""
""""
""    The Solution: I built a configurable Python script that unifies the datasets. It uses a mapping file to standardize all class names and consolidate the data into a single, clean format.""
""""
""    The Result: A perfectly balanced dataset, created by automatically under-sampling the majority classes. We went from a chaotic mix to a perfectly structured set, ready for training.""
""""
""    The Extra Mile: To ensure quality, I even added an interactive OpenCV-based tool to let a human reviewer quickly spot-check images and flag any mislabeled data.""
""""
""This project was a deep dive into the practical side of MLOps and data engineering. Building a solid data pipeline is a critical first step before any model training can begin, and I'm proud of the robust and reusable toolkit that came out of it.""
""""
""The full toolkit is available on my GitHub for anyone to use or adapt!""
""""
""https://lnkd.in/gCNgdf82""
""""
""#DataEngineering #Python #ComputerVision #MachineLearning #DataScience #YOLO #DataPreprocessing #MLOps #Automation #GitHub #OpenSource #DataCleaning #DataEngineering #Python #ComputerVision #MachineLearning #DataScience #YOLO #DataPreprocessing #MLOps #Automation #GitHub #OpenSource #DataCleaning #DatasetBalancing #UnderSampling #OpenCV #DataQuality #DataPipeline #ModelTraining #AI #DeepLearning #ComputerVisionEngineering #MachineLearningEngineering #SoftwareDevelopment #Scripting #ProblemSolving #TechSolutions #RealWorldAI #PracticalML #DataDriven #RobustModels #BiasInAI #CleanData #MLWorkflows #ReproducibleAI #TechCommunity #Developers #Engineers #DataAnalytics #AICommunity #MLCommunity #YOLODataset #Toolkit #CustomTools #DatasetManagement #DataStrategy #CodeNewbie #Innovation #TechTrends #LinkedInForDevelopers","","",MEMBER_NETWORK
2025-06-18 17:48:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7341159917526884352,"3D vision integration""
""""
""Integrating the YDLIDAR HP60C Depth Camera with ROS2.""
""""
""A robot's ability to navigate its environment starts with perception. This week I focused on integrating the primary sensor for the UGV's SLAM system: the YDLIDAR HP60C RGB-D camera.""
""""
""My goal was to get the camera's data streams—including RGB video, a depth image, and a 3D point cloud—published into ROS2. Huge credit to the team at Shenzhen Yahboom Technology Co.,Ltd for providing an excellent ROS2 package for their hardware. Their well-documented repository made the integration process much smoother and is a great example of supporting the open-source robotics community.""
""""
""Checkout the Repository:""
""https://lnkd.in/gBNGx2nh""
""""
""After setting up the driver, I was able to visualize the live 3D point cloud in RViz2, as seen. This real-time 3D data is the raw material our robot will use to build a map and understand its surroundings. This is a critical foundation for implementing SLAM algorithms next.""
""""
""Endless thanks to my mentor, Adithya. Onward to mapping!""
""""
""#3DVision #DepthCamera #LiDAR #ROS2 #RViz2 #SLAM #Robotics #Perception #URDF #Internship #NAL #UGV #AutonomousNavigation #MobileRobotics #RobotMapping #EnvironmentPerception #HandsOnLearning #TechSkills #StudentEngineers #InternLife #CareerDevelopment #LearnByDoing #RoboticsInternship #Innovation #TechCommunity #FutureOfRobotics #STEM #MakeInIndia #Bengaluru #RoboticsCommunity #OpenSource #YDLIDAR #RGBD #PointClouds #RoboticsSoftware #EmbeddedSystems #Python #RobotDevelopment","","",MEMBER_NETWORK
2025-06-15 14:18:40,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7340019921646493696,"Full Mobility Unlocked! First successful teleoperation of our Mecanum-wheeled UGV.""
""""
""What a milestone! We achieved full, real-time teleoperation of our UGV. This is where all the components start coming together.""
""""
""Using a keyboard on the laptop, ROS2 Humble sends movement commands over the network to the onboard Raspberry Pi. The Pi then translates these commands and sends them serially to the Teensy, which orchestrates the complex dance of the four Mecanum drive motors. This setup allows for incredible agility, including forward, backward, rotational, and—most impressively—sideways (strafing) movements, which you can see in the video.""
""""
""Simultaneously, the live camera feed is being compressed and streamed back to the control station for viewing in RQT. It was my first time working with the fascinating kinematics of a Mecanum drive, and it's a fantastic platform for a mobile inspection robot.""
""""
""This achievement wouldn't be possible without a great team. Shout-out to my mentor, Adithya Satheesh, and a special thanks to my colleagues, Nidhi N and especially Sreyas, who did an amazing job on the electronics integration that makes this all possible.""
""""
""#UGV #Mecanum #Teleoperation #ROS2 #Robotics #SystemIntegration #Teamwork #Internship #RaspberryPi #Teensy #Microcontroller #MobileRobotics #RobotControl #Kinematics #RQT #RoboticsSoftware #EmbeddedSystems #Python #OpenSource #Automation #AutonomousSystems #IndustrialRobotics #FieldRobotics #Milestone #Innovation #HandsOnLearning #LearnByDoing #EngineeringExcellence #TechSkills #StudentEngineers #RoboticsEngineering #CareerDevelopment #FutureOfRobotics #AI #TechCommunity #Bengaluru #MakeInIndia #RoboticsCommunity #HardwareIntegration #SoftwareDevelopment","","",MEMBER_NETWORK
2025-06-14 15:52:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7339681238774857729,"Refining a Robot's Vision: Integrating S-curve smoothing Servo Control for Camera Pan/Tilt.""
""""
""Continuing my journey, this week I focused on improving the camera gimbal mechanism for our UGV. While the basic pan/tilt control was in place, the movements were jerky, which isn't ideal for stable video feedback during inspection tasks.""
""""
""Building on the excellent research done by a previous intern, Sidharth, I integrated his sigmoid-based smoothing algorithm into our Teensy microcontroller's firmware. This function calculates an S-curve trajectory for the positional servos, ensuring they accelerate and decelerate smoothly instead of starting and stopping abruptly.""
""""
""In the video, you can see the much more fluid and controlled motion of the camera gimbal. This small but crucial refinement will significantly improve the quality of the video feed and is a great example of how iterative engineering and building on prior work leads to a more robust system.""
""""
""A huge thank you to my mentor, Adithya Satheesh for their guidance. It's rewarding to contribute to the details that make a real difference in performance!""
""""
""#Robotics #ServoControl #Mechatronics #Firmware #Teensy #Engineering #Internship #Sigmoid #MotionControl #EmbeddedSystems #ControlSystems #UGV #UnmannedGroundVehicle #Automation #RoboticsEngineering #Aerospace #HardwareEngineering #SoftwareEngineering #PrecisionControl #Gimbal #PanTilt #VideoStabilization #IterativeDesign #ContinuousImprovement #HandsOnLearning #TechSkills #StudentEngineers #Innovation #TechCommunity #FutureOfRobotics #STEM #MakeInIndia #RoboticsCommunity #LearningAndDevelopment #AI","","",MEMBER_NETWORK
2025-06-12 16:21:41,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338963715846746114,"Diving into Robotics, My first hands-on experience with Raspberry Pi.""
""""
""Thrilled to share an update, This week, I had my first opportunity to work directly with the hardware for our Unmanned Ground Vehicle (UGV) project. It's been an incredible learning experience getting this testbed running.""
""""
""The team here had already established a solid foundation for motor control. My first task was to dive in, understand the existing system, and make some refinements to the teleoperation pipeline. In this short video, you can see the results—the UGV's Mecanum wheels responding to live commands! This was my first time working with a Raspberry Pi and a Teensy microcontroller with a mecanum wheels, and it's amazing to see the hardware react instantly to the ROS2 commands. ""
""""
""This control system is a crucial first step for the UGV, which is being developed. I'm excited to be contributing to this ongoing project and can't wait to tackle the next steps, which I will be updating on the go, excited about working with new experiences for the first time and keeps on improving.""
""""
""A huge thank you to my mentor, Adithya Satheesh, for bringing me up to speed,  and my colleagues Nidhi N and Sreyas for their fantastic guidance and teamwork. This is already proving to be an invaluable hands-on experience!""
""""
""#Internship #Robotics #ROS #ROS2 #RaspberryPi #Mechatronics #Engineering #FirstTime #LearnByDoing #HandsOnLearning #UGV #UnmannedGroundVehicle  #Automation #AutonomousSystems #RoboticsEngineering #Aerospace #Hardware #Software #Python #Microcontrollers #Teensy #MecanumWheels #TechSkills #CareerDevelopment #StudentEngineers #AI #ComputerVision #Innovation #TechCommunity #FutureOfRobotics #STEM #MakeInIndia #RoboticsCommunity #FutureOfWork #IndustrialAutomation #RobotControl","","",MEMBER_NETWORK
2025-06-10 18:33:11,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7338272031194402816,"Advancing our Autonomous Perception Stack for BAJA SAEINDIA 2025""
""""
""Thrilled to share a key milestone in our preparation for the BAJA SAEINDIA 2025 Virtual Dynamic Events! Our team has successfully integrated our custom traffic light and sign detection model (testing) into a robust ROS 2 pipeline.""
""""
""What we accomplished:""
""🔹 Transitioned our perception module from a standalone script to a scalable, decoupled ROS 2 architecture.""
""🔹 Created a dedicated node to publish video data, simulating the vehicle's camera feed for repeatable testing.""
""🔹 Developed a detector node that subscribes to the image stream, leverages GPU acceleration via PyTorch and CUDA for high-FPS inference, and publishes annotated results.""
""🔹 Utilized ROS 2 launch files to streamline the startup of the entire perception system.""
""""
""A huge shout-out to my teammate Tomin Michael and Shawn Anish Chirappuram for training the highly effective YOLOv8 model that forms the core of our detection capabilities. This is a testament to our team's collaborative spirit.""
""""
""This is a critical step in our testing phase, laying the groundwork for integrating perception with our vehicle's control systems. More exciting updates to come as we tackle the next stages of the competition!""
""""
""#BajaSAEINDIA #BAJA2025 #AutonomousRacing #Robotics #ROS2 #ComputerVision #YOLOv8 #DeepLearning #Python #GPU #CUDA #Engineering #Teamwork""
""#BajaSAEINDIA #BAJA2025 #AutonomousRacing #Robotics #ROS2 #ComputerVision #YOLOv8 #DeepLearning #Python #GPU #CUDA #Engineering #StudentInnovation #AI #Automation #TechSkills #RaceCar #Perception #AutonomousVehicles #StudentEngineers #FutureOfMobility #Mechatronics #SoftwareEngineering #HardwareAccelerated #Innovation #TeamworkMakesTheDreamWork""
""""
""(Test footage used: Snippet from the ""Los Angeles 4K - California Glow - Scenic Drive"" by J Utah, video on YouTube)","","",MEMBER_NETWORK
